"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"RUMHYD_00001"	70.7597953801763	-2.28605865247221	0.676381978193238	-1.16215197597656	0.245173737971539	1
"RUMHYD_00002"	28030.311820055	-0.675353532657319	0.494104109355718	0	1	1
"RUMHYD_00004"	36.601454788388	-2.17211910172012	0.822674281096485	-0.81699296691796	0.413932447283647	1
"RUMHYD_00005"	44.4493656998801	0.303473649832577	0.712822290609511	0	1	1
"RUMHYD_00007"	0	NA	NA	NA	NA	NA
"RUMHYD_00006"	167.316861407514	4.65623620986848	0.960465010432995	3.28615428525147	0.00101565362824505	0.020724976536356
"RUMHYD_00008"	108.785168065927	5.99171294185997	1.85162889398183	2.42581705030579	0.0152739678423257	0.185765840678352
"RUMHYD_00009"	254.589090214485	5.12843172112303	1.60117812155438	2.26610123650743	0.0234451855646781	0.264153885211849
"RUMHYD_00010"	75.6916448804755	4.29189171807988	0.895999604028691	3.11595195525386	0.00183352142566979	0.0340127484670966
"RUMHYD_00011"	67.2124701894085	3.55019562113994	0.887345853876596	2.31048087077112	0.0208615463926695	0.239451437188359
"RUMHYD_00012"	136.262845831645	3.92984610312512	0.865114898333529	2.80869755890892	0.00497423522110753	0.0801331840663506
"RUMHYD_00013"	383.808218893028	2.86502485767746	0.623820620084657	2.18816886413953	0.0286573041983277	0.30633352397259
"RUMHYD_00014"	827.786266867671	4.68716221618796	0.557193197990658	5.72003073203596	1.06504787571566e-08	7.6704330343208e-07
"RUMHYD_00015"	469.522816840298	3.35152435525729	0.461945989625342	4.00809704346379	6.12099693812026e-05	0.00200735908515319
"RUMHYD_00016"	0.0998982010949594	-0.336895594401537	4.0804728567969	0	1	NA
"RUMHYD_00017"	2071.2079020403	2.17601988939502	0.467856672458731	1.44492946064513	0.148477700214621	1
"RUMHYD_00018"	3204.74069126279	1.42436875206957	0.527647205700472	0	1	1
"RUMHYD_00019"	579.805058657727	-1.06546863121512	0.490381941148214	0	1	1
"RUMHYD_00020"	1055.56462476769	2.39418952881274	0.507682721655841	1.76131566167208	0.0781849906925778	0.641012211638032
"RUMHYD_00021"	1362.64965347553	-2.71058664813502	0.474493552119029	-2.55132370656817	0.0107314600672393	0.146496898120015
"RUMHYD_00022"	577.017496488234	-1.45257936168546	0.394790260295461	0	1	1
"RUMHYD_00023"	262.979254391521	-0.374065044271622	0.484428013376957	0	1	1
"RUMHYD_00024"	247.01294508522	0.503120919232739	0.426161147900986	0	1	1
"RUMHYD_00025"	317.486713853263	1.07673087024762	0.386860947619007	0	1	1
"RUMHYD_00026"	543.628919610627	2.08131012754474	0.362540697530925	1.60343412892329	0.108838841155014	0.817515467407699
"RUMHYD_00027"	43.3618738848326	1.95660257579385	0.952587471249213	0.479328764627846	0.631704761913091	1
"RUMHYD_00028"	290.398076923202	1.18839667377254	0.431448052037994	0	1	1
"RUMHYD_00029"	8.1138646882531	1.55614437355259	1.58846280782112	0.0353450979627292	0.971804562804599	1
"RUMHYD_00030"	856.008695210393	-3.89406120921592	0.418955454627169	-5.71435741622318	1.10119334432748e-08	7.77823683406695e-07
"RUMHYD_00031"	832.205010652673	2.30471612255729	0.39146928188365	2.05563031327822	0.0398181636170557	0.391048435736485
"RUMHYD_00032"	2.71992470476109	-0.975868200270275	2.27869830601084	0	1	1
"RUMHYD_00033"	6.03165513327467	-4.90134857354826	1.77321710892842	-1.91817942451714	0.0550882642413346	0.50208236863132
"RUMHYD_00034"	12.5207291477097	-2.05399708074813	1.29867127121792	-0.42658761537751	0.669679719795681	1
"RUMHYD_00035"	2115.94658376047	0.363789934882669	0.397470114871803	0	1	1
"RUMHYD_00036"	20474.4931468152	0.616542992872174	0.391948913962857	0	1	1
"RUMHYD_00037"	1121.35988631323	2.86902589941503	0.507937124073818	2.69526647006031	0.00703323597793051	0.104879984022147
"RUMHYD_00038"	756.34713251554	-0.226371351440384	0.372118034395729	0	1	1
"RUMHYD_00039"	331.906680189007	0.527735904955538	0.524648143212591	0	1	1
"RUMHYD_00040"	1194.40952899863	-0.0128555050581416	0.419093064574353	0	1	1
"RUMHYD_00041"	27263.6223501831	3.51429455768417	0.68263613996409	2.95075874211718	0.00316994414610749	0.0551810656334256
"RUMHYD_00042"	690.986122220788	1.93841080336945	0.443120300720922	0.989371966610861	0.322481185051915	1
"RUMHYD_00043"	743.300050129266	1.98537264934902	0.466848402922088	1.03967936124658	0.298488892343783	1
"RUMHYD_00044"	2570.87597704668	0.0551605376006718	0.405345321051653	0	1	1
"RUMHYD_00045"	624.09229603226	0.644409209785236	0.413566033358769	0	1	1
"RUMHYD_00046"	447.831536017547	1.28752331668907	0.419421148114363	0	1	1
"RUMHYD_00047"	127281.204435363	-3.2499509665316	0.443534289538518	-3.94546939843674	7.96438035433159e-05	0.00250027085824444
"RUMHYD_00048"	4.96149619162336	-0.898010624811406	1.92916989164604	0	1	1
"RUMHYD_00049"	19835.4473442415	0.372369977942036	0.38591884961631	0	1	1
"RUMHYD_00050"	142.115884274124	-1.24155864574771	0.625583276865029	0	1	1
"RUMHYD_00051"	6432.04788698426	-3.01334427067837	0.473119883338937	-3.19864863847675	0.00138073335615717	0.0265764613398062
"RUMHYD_00052"	52.4150557967871	-1.65511017458451	0.633409513463158	-0.244881346565905	0.806548305316	1
"RUMHYD_00053"	108.226660580392	-1.08903237908507	0.509809314744816	0	1	1
"RUMHYD_00054"	3.23288722063196	0.872908210635789	2.08145421258875	0	1	1
"RUMHYD_00055"	4078.83813576507	-0.437030749457913	0.343392805073672	0	1	1
"RUMHYD_00056"	15798.1181554207	0.220883600379063	0.371024780003591	0	1	1
"RUMHYD_00057"	239.449690607102	0.409304496783434	0.59134522701651	0	1	1
"RUMHYD_00058"	2254.55627859593	-1.13663748976162	0.322177919919035	0	1	1
"RUMHYD_00059"	11319.8367054535	-0.069934887782198	0.338414744606766	0	1	1
"RUMHYD_00060"	2081.28966933822	-0.154572442636865	0.338183269810852	0	1	1
"RUMHYD_00061"	3404.735294712	-0.424182395316252	0.357160561489802	0	1	1
"RUMHYD_00062"	834.933473545377	0.404384199046461	0.333888030379398	0	1	1
"RUMHYD_00063"	1482.20445237772	0.399786037091181	0.353137318313296	0	1	1
"RUMHYD_00064"	10938.8982663391	0.193014894390241	0.324065258826794	0	1	1
"RUMHYD_00065"	2989.53023272032	0.58023668540279	0.44133028203762	0	1	1
"RUMHYD_00066"	11.4394404222004	-4.46282854673323	2.02597428447667	-1.46242159608584	0.143625714996971	1
"RUMHYD_00067"	1478.76381255169	0.541474367727457	0.490428821006451	0	1	1
"RUMHYD_00068"	2049.91230517678	0.625337235289519	0.333653891212038	0	1	1
"RUMHYD_00069"	10420.3414342521	-1.49806840018811	0.36707761691614	0	1	1
"RUMHYD_00070"	8006.10334149811	1.0232263444939	0.356330981843718	0	1	1
"RUMHYD_00071"	4.73375965005567	1.9413568689377	1.71916139033773	0.256728002046971	0.797388753353504	1
"RUMHYD_00072"	468.146229124934	2.35302688574925	0.450364923451637	1.89407931508426	0.0582144828646788	0.521516574541379
"RUMHYD_00073"	451.353250909277	-0.300512543717669	0.350829129022535	0	1	1
"RUMHYD_00074"	0.456123314527359	1.69461866159255	3.9674031694893	0.0490544200521974	0.960875927175088	NA
"RUMHYD_00075"	317.817710961687	2.27709630648077	0.498817030495176	1.55787845837851	0.119262062604545	0.877854821536056
"RUMHYD_00076"	3506.79183128028	-0.68951150565321	0.391077062479003	0	1	1
"RUMHYD_00077"	1848.96409872484	0.603809830469495	0.438610712636582	0	1	1
"RUMHYD_00078"	7030.36900721562	0.323858978886549	0.382084280817708	0	1	1
"RUMHYD_00079"	919.459719681472	0.859419984462229	0.427732247019053	0	1	1
"RUMHYD_00080"	6978.60095298642	1.43532428469528	0.404162185857012	0	1	1
"RUMHYD_00081"	8830.88429778662	0.458647911099382	0.376041052074642	0	1	1
"RUMHYD_00082"	4077.34188775277	-0.0640211578526304	0.350681722728102	0	1	1
"RUMHYD_00083"	4550.20262348916	-1.06717666809447	0.411733190185154	0	1	1
"RUMHYD_00084"	1856.48089794362	-0.286551408360537	0.358016367964299	0	1	1
"RUMHYD_00085"	550.971434826335	1.20968043682014	0.35774466722256	0	1	1
"RUMHYD_00086"	1661.06843449102	0.736581339102045	0.32376083761006	0	1	1
"RUMHYD_00087"	3794.89824293699	-1.67861497256025	0.421768398798203	-0.423490648112098	0.671937320286047	1
"RUMHYD_00088"	2103.13030967796	-0.0970759334630631	0.476044831566899	0	1	1
"RUMHYD_00089"	152.774107079339	0.149697553675312	0.417022543460426	0	1	1
"RUMHYD_00090"	152.190359719362	1.22704343727773	0.495532773642272	0	1	1
"RUMHYD_00091"	52.7600183292571	1.56334019941094	0.667228525205628	0.0949302930227928	0.924370194814489	1
"RUMHYD_00092"	45.9590482232707	2.09462754512245	0.960449842388887	0.6191135849879	0.535841534463175	1
"RUMHYD_00093"	23.3299720956046	-0.518488131303339	0.913717864763841	0	1	1
"RUMHYD_00094"	10.4663223299548	0.312633636590129	1.06485110057169	0	1	1
"RUMHYD_00095"	9.12141993390078	-2.31600733836058	1.49115356356339	-0.547232262524715	0.584219173894985	1
"RUMHYD_00096"	2.97951428363307	0.250016789172025	2.56874778691202	0	1	1
"RUMHYD_00097"	1.2305861842608	0.761428262036157	2.96033451817774	0	1	1
"RUMHYD_00098"	1.33362625776601	3.2305134436106	3.12654601466431	0.553490476549536	0.579927600020871	1
"RUMHYD_00099"	0.882027854782333	2.62364229799808	3.93874481710414	0.285279283166206	0.775430183325395	1
"RUMHYD_00100"	2779.23927928316	-1.67649296643842	0.41750790464399	-0.422729640505648	0.672492527211872	1
"RUMHYD_00101"	564.830620330686	0.591438460980499	0.461394168254365	0	1	1
"RUMHYD_00102"	4028.86175808838	-0.615806210808753	0.342186927652498	0	1	1
"RUMHYD_00103"	2286.28034698802	0.568622716939444	0.467810310818635	0	1	1
"RUMHYD_00104"	608.013148211727	0.974776531831878	0.463434381227732	0	1	1
"RUMHYD_00105"	0.781923695971897	2.46315803457415	3.88990964727221	0.247604217555429	0.804440647190837	1
"RUMHYD_00106"	1.36656157724713	-0.972305364034175	3.29554253983403	0	1	1
"RUMHYD_00107"	7.77518259344101	-3.90686096356659	1.78119865716592	-1.35125913882967	0.17661243631025	1
"RUMHYD_00108"	7.75492762425286	0.569045442112203	1.43833578424187	0	1	1
"RUMHYD_00109"	5.04032407112737	0.681986964790851	1.58119344625419	0	1	1
"RUMHYD_00110"	1.63763981487909	3.53017730610132	2.98077039367605	0.681091475683102	0.495813610531404	1
"RUMHYD_00111"	9.08450160878437	0.412174475539021	1.10433349881298	0	1	1
"RUMHYD_00112"	13.4627373713657	0.653866544231218	0.9907934730878	0	1	1
"RUMHYD_00113"	14.831987742391	1.28726886050766	1.44064001663241	0	1	1
"RUMHYD_00114"	21.6317198500376	0.995720100135046	0.864731405635647	0	1	1
"RUMHYD_00115"	0.825376550510532	2.53794962153492	3.76766816982424	0.275488597920591	0.782940884589331	1
"RUMHYD_00116"	126.022197053792	-1.56635567120669	0.428695724861149	-0.154785008010469	0.876990810634829	1
"RUMHYD_00117"	28.5938101136728	-2.60319023222587	0.697989138756394	-1.58052635918007	0.11398637528556	0.846549251900417
"RUMHYD_00118"	17.9278645454224	-0.952171866242747	1.22953128651244	0	1	1
"RUMHYD_00119"	31.9955756618874	-1.30218873649745	0.734642281114065	0	1	1
"RUMHYD_00120"	10.2152337141874	-0.996233335575423	1.0943860898301	0	1	1
"RUMHYD_00121"	9.41755420861476	-0.907782129215406	1.72478958995612	0	1	1
"RUMHYD_00122"	1.24663538509755	3.13596596381866	3.78707147664688	0.431987083926699	0.665750800600595	1
"RUMHYD_00123"	243.136351714309	0.432465783656585	0.418116719590629	0	1	1
"RUMHYD_00124"	233.347747279443	0.706514519784763	0.453939799601398	0	1	1
"RUMHYD_00125"	205.166179454605	0.270553532980527	0.474941727558561	0	1	1
"RUMHYD_00126"	119.239278460467	-0.22111615640344	0.514859403192738	0	1	1
"RUMHYD_00127"	91.7246194754453	-0.522494215934806	0.53835525892282	0	1	1
"RUMHYD_00128"	178.052537333725	0.626513470570125	0.477223246159146	0	1	1
"RUMHYD_00129"	115.969563824227	1.57214324585403	0.641630895175116	0.112437300629582	0.910476681201746	1
"RUMHYD_00130"	102.724416359401	1.27576946851741	0.598149266009965	0	1	1
"RUMHYD_00131"	111.457666907665	2.89073153574011	0.563062234491218	2.46994284210301	0.0135134642178371	0.169402573624968
"RUMHYD_00132"	1054.18637398512	-0.477100532430536	0.425691403378018	0	1	1
"RUMHYD_00134"	0	NA	NA	NA	NA	NA
"RUMHYD_00133"	4405.25336868307	0.287449360296771	0.360620872778767	0	1	1
"RUMHYD_00135"	450.916387219507	0.858606649787007	0.37322838781179	0	1	1
"RUMHYD_00136"	3019.2886571712	0.621670796817999	0.32594899086945	0	1	1
"RUMHYD_00137"	1644.67410537568	1.32268541212338	0.408098757362263	0	1	1
"RUMHYD_00138"	429.44783010602	1.78550900735064	0.391185973862469	0.72985491921297	0.465478870628094	1
"RUMHYD_00139"	27368.7713939993	-0.745823350706931	0.460481741544916	0	1	1
"RUMHYD_00140"	13.8370498657312	0.29693084523083	1.40466940280114	0	1	1
"RUMHYD_00141"	2.4671830526792	1.36181918354263	2.26796613353858	0	1	1
"RUMHYD_00142"	10.3029855307885	-0.638582036723091	1.53049272091144	0	1	1
"RUMHYD_00143"	339.056124885593	-0.28086605171589	0.415049975430956	0	1	1
"RUMHYD_00144"	90.5035859359824	0.226269521006801	0.550669620930711	0	1	1
"RUMHYD_00145"	0	NA	NA	NA	NA	NA
"RUMHYD_00146"	153.432684627288	1.38129550390388	0.433190700758207	0	1	1
"RUMHYD_00147"	43.745982934822	-1.10375372755397	0.687903184526764	0	1	1
"RUMHYD_00148"	2628.38665330034	-1.51932888565708	0.413152200599275	-0.0467839349010911	0.962685433104573	1
"RUMHYD_00149"	669.559019074963	-0.0820640023726754	0.404402984043503	0	1	1
"RUMHYD_00150"	1718.48838773851	-0.420644196707904	0.46850810395437	0	1	1
"RUMHYD_00151"	13596.545222707	0.0453351778215562	0.326294292801918	0	1	1
"RUMHYD_00152"	3693.72298325101	0.649815448486141	0.306565657731981	0	1	1
"RUMHYD_00153"	6520.05440428714	-0.321777630927322	0.323120463245937	0	1	1
"RUMHYD_00154"	9941.57156354758	-0.849338627666628	0.349595403612136	0	1	1
"RUMHYD_00155"	8353.9385801759	0.0462810172059452	0.404543624918427	0	1	1
"RUMHYD_00156"	80654.924477428	0.833850075250529	0.433198204683287	0	1	1
