"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"RUMHYD_00070"	3497.80948140642	-1.43737687100531	0.392552351710869	0	1	1
"RUMHYD_00071"	5.68485632896813	1.14053401535131	2.32272020307467	0	1	1
"RUMHYD_00072"	222.463953910439	-2.36916857635262	0.535905794699086	-1.62186821816447	0.104831567862295	0.576638678133472
"RUMHYD_00073"	351.450045720512	1.40566506950606	0.609423242474789	0	1	1
"RUMHYD_00074"	0.219026151240699	0.5049796917938	3.9669680035887	0	1	1
"RUMHYD_00075"	172.802149362718	-1.42699374571424	0.611723833635245	0	1	1
"RUMHYD_00076"	1064.46510224569	-0.584456997718382	0.479714704269409	0	1	1
"RUMHYD_00077"	849.468399408516	-0.751877391049366	0.502004336956356	0	1	1
"RUMHYD_00078"	2512.3560004861	-1.51229174947674	0.46173420365231	-0.0266208337600181	0.978762156209648	1
"RUMHYD_00079"	348.766042214353	-2.08793701032534	0.619230324807294	-0.949464176368144	0.342384583603395	1
"RUMHYD_00080"	3008.01920216766	-2.04936833325941	0.547103019565518	-1.00414056149004	0.315310866930211	1
"RUMHYD_00081"	2912.47750829951	-2.32629304019036	0.449690979190259	-1.83746856936786	0.0661407523115978	0.412014254515806
"RUMHYD_00082"	1165.25858986416	-2.13022779780769	0.480774259532032	-1.31086010807054	0.189905030499887	0.852091692670517
"RUMHYD_00083"	812.768729613914	-2.61785908800675	0.484349689068659	-2.30795871915651	0.0210014326152727	0.174890887285646
"RUMHYD_00084"	514.843545091889	-1.7931127025907	0.511036155556768	-0.573565489258497	0.566261870731195	1
"RUMHYD_00085"	246.862971671074	-1.53680265017439	0.49678955941651	-0.0740809654245106	0.940945961028869	1
"RUMHYD_00086"	592.183093894867	-2.34738631895005	0.512014313764181	-1.65500513593128	0.0979234561045218	0.550692384223606
"RUMHYD_00087"	512.990037894441	-2.37838793777316	0.51619000812817	-1.70167559220761	0.0888161983261632	0.508479897663827
"RUMHYD_00088"	586.436570701509	-2.20450905004518	0.611152035540823	-1.15275579409916	0.249010633457812	1
"RUMHYD_00089"	69.9483046619437	-0.236164046429132	0.880459508691946	0	1	1
"RUMHYD_00090"	97.4708608847983	-0.103259733589895	0.837073235561442	0	1	1
"RUMHYD_00091"	57.7219580858163	1.06325676689575	0.761465504455556	0	1	1
"RUMHYD_00092"	41.7295377713287	0.45449516201648	0.924306912154753	0	1	1
"RUMHYD_00093"	34.7034452552661	2.73721341354732	0.984058131982553	1.25725642961229	0.208660795619403	0.909250848731377
"RUMHYD_00094"	45.2790369538177	3.94653197924205	0.933286232517614	2.62141655367864	0.00875651962581698	0.091135347510569
"RUMHYD_00095"	43.9729724217306	5.92121796677144	1.10814270342148	3.98975506775488	6.61415593732488e-05	0.0018930516008495
"RUMHYD_00096"	22.2366124352814	4.81073664135073	1.68118728062073	1.96928484976899	0.0489203899520007	0.335428735460361
"RUMHYD_00097"	18.1741206438435	5.57648128447327	1.60923379421785	2.53318150483821	0.0113032407527599	0.111207405114393
"RUMHYD_00098"	40.421628851042	5.97956823094052	1.15817702895945	3.86777506282017	0.000109832906389477	0.00284211452287289
"RUMHYD_00099"	4.73168195292637	3.36504738165947	3.17848371685753	0.586772671436991	0.557356393283752	1
"RUMHYD_00100"	511.721561432602	-0.698984905327586	0.576556434825982	0	1	1
"RUMHYD_00101"	199.326583264393	-2.14578910147015	0.657206028697658	-0.98262808506165	0.325790516620129	1
"RUMHYD_00102"	1186.47889536846	-0.832055828477789	0.468843103295589	0	1	1
"RUMHYD_00103"	992.803755113937	-0.941742550749946	0.565287379286308	0	1	1
"RUMHYD_00104"	393.68277344747	0.0606851847569057	0.531897853894503	0	1	1
"RUMHYD_00105"	28.4114552046964	6.22658416129186	1.49139632710084	3.16923414346874	0.00152841213331735	0.0215460486554961
"RUMHYD_00106"	6.25217657625142	4.779150899765	2.61109733102932	1.25585165317155	0.209169760042121	0.909823320795364
"RUMHYD_00107"	32.3567779118631	7.11663077198471	1.37485851878923	4.08524273241655	4.40307625479865e-05	0.00142770626355773
"RUMHYD_00108"	16.8308306082938	2.74292227888466	1.38874598134827	0.894996130017928	0.370789156733396	1
"RUMHYD_00109"	16.8028777463268	3.38330507404862	1.542501765479	1.2209419244741	0.222108009354353	0.948162778916097
"RUMHYD_00110"	33.7063186032625	5.40046928595475	1.39032662548833	2.80543378401084	0.00502489045741497	0.0578781589881516
"RUMHYD_00111"	33.4746601991713	3.67646869120157	1.15275454316909	1.88805908777262	0.0590180184502172	0.380037088726642
"RUMHYD_00112"	19.5296828969859	2.02113544560493	1.50224564357308	0.346904281489823	0.728663230002059	1
"RUMHYD_00113"	14.7065653465535	0.966482693327348	1.44631632509621	0	1	1
"RUMHYD_00114"	27.448733812183	1.59642814548242	1.24222584523484	0.0776252932204829	0.938126122003802	1
"RUMHYD_00115"	2.97430409207404	2.75828808984148	2.89983105533631	0.433917723422528	0.664348189007863	1
"RUMHYD_00116"	44.7037826234154	0.970443907618683	0.894951887652391	0	1	1
"RUMHYD_00117"	15.9140127724101	2.88473552398173	1.3118601732115	1.05555115724859	0.291173325641656	1
"RUMHYD_00118"	20.3030755708975	2.57747224836508	1.24699630937657	0.864054079601694	0.387558183207282	1
"RUMHYD_00119"	40.5758343527569	3.04754562343851	1.00993867968944	1.53231642134391	0.125444370759269	0.644801132963969
"RUMHYD_00120"	30.0373279541939	4.14076592501643	1.16178551331984	2.27302363021411	0.023024755977174	0.185474473521884
"RUMHYD_00121"	76.248251547163	5.59253884633762	0.975215123706847	4.19654981434419	2.71011874664528e-05	0.000975126535697702
"RUMHYD_00122"	25.8305680288119	5.41184371568603	1.31131421318333	2.9831474991716	0.00285300465045697	0.0355731074898563
"RUMHYD_00123"	111.658304219833	-0.533092272443419	0.631113104614275	0	1	1
"RUMHYD_00124"	120.919228183017	-0.406734152100986	0.602556939309262	0	1	1
"RUMHYD_00125"	195.905595326763	1.42027004563223	0.67548073339904	0	1	1
"RUMHYD_00126"	89.3618725129312	1.27731274155667	0.7803805159261	0	1	1
"RUMHYD_00127"	94.1784945464929	2.08941612488406	0.694353497850594	0.848870390526773	0.39595341643638	1
"RUMHYD_00128"	115.7339441379	0.329970416346604	0.666536368714633	0	1	1
"RUMHYD_00129"	195.320060740475	1.90106632052178	0.621696092239699	0.645116360755809	0.518851782190332	1
"RUMHYD_00130"	159.539341095828	1.85598588758418	0.71427783045808	0.49838574348007	0.618212183289962	1
"RUMHYD_00131"	224.500033098897	1.92921414413238	0.651407211389723	0.658902966727506	0.509958080661777	1
"RUMHYD_00132"	307.664954151766	-1.06076909169729	0.678327154972979	0	1	1
"RUMHYD_00134"	3.56553887912329	7.03990196973594	3.40331883227087	1.62779399837759	0.103568573547934	0.572049811204815
"RUMHYD_00133"	2038.17228574369	-0.383539542200088	0.452536953260212	0	1	1
"RUMHYD_00135"	300.401154749836	0.225773243340952	0.469341268825633	0	1	1
"RUMHYD_00136"	1357.62730638822	-0.833137313745752	0.407475818916452	0	1	1
"RUMHYD_00137"	734.385538969036	-1.6567320749012	0.44985296201128	-0.34840734225791	0.727534289229182	1
"RUMHYD_00138"	235.088798703836	-1.02250341510285	0.544977707977141	0	1	1
"RUMHYD_00139"	5942.1329255649	-2.11440359500663	0.516200563607725	-1.19024200731701	0.233951286945067	0.984262764007199
"RUMHYD_00140"	15.3887605696307	1.74312412776809	1.52437513829185	0.159491008257015	0.873282042014467	1
"RUMHYD_00141"	14.2727105609619	3.96047614687541	1.39806022161101	1.7599214317393	0.078421128958554	0.465841234599712
"RUMHYD_00142"	3.16816752668029	-0.467304631905237	2.86441249526674	0	1	1
"RUMHYD_00143"	112.805890358958	-0.84736779719133	0.594769857679393	0	1	1
"RUMHYD_00144"	41.5875333471361	-0.300022357580237	0.867432223176967	0	1	1
"RUMHYD_00145"	0	NA	NA	NA	NA	NA
"RUMHYD_00146"	105.278845981257	0.00984715436173571	0.663482575595546	0	1	1
"RUMHYD_00147"	9.87947872569068	-0.95916665557015	1.62735899396571	0	1	1
"RUMHYD_00148"	736.554253934951	0.346881573471947	0.472845792485801	0	1	1
"RUMHYD_00149"	274.833531053851	-0.378444641982371	0.570845213415757	0	1	1
"RUMHYD_00150"	702.83869468463	0.00915392535853716	0.442333972014555	0	1	1
"RUMHYD_00151"	4807.20470429968	-1.11427421947295	0.429036041157428	0	1	1
"RUMHYD_00152"	1468.44509522862	-1.44766590409243	0.453400591501985	0	1	1
"RUMHYD_00153"	2033.18427914509	-1.07015893709925	0.392359639372977	0	1	1
"RUMHYD_00154"	2754.27401665801	-0.657031193496427	0.408158890605054	0	1	1
"RUMHYD_00155"	2847.7951553725	-1.27540877247747	0.447249814371078	0	1	1
"RUMHYD_00156"	32616.3546058106	-1.61035795991212	0.545738090278113	-0.202217807182704	0.839746452577373	1
"RUMHYD_00157"	598.113220785735	-2.47344230721276	0.734637341924544	-1.32506510581482	0.18514955836341	0.837103536353257
"RUMHYD_00158"	311.585269896159	-1.95036506778281	0.778347513229007	-0.578616954674203	0.562847661968502	1
"RUMHYD_00159"	1.29103912779017	5.59701635115944	4.0212676143615	1.01883702952955	0.30828034280148	1
"RUMHYD_00160"	291.953454237916	1.3668387519911	0.493699229395279	0	1	1
"RUMHYD_00161"	2643.53491067707	-1.87141047197177	0.552159717568753	-0.672650430942614	0.501169709899729	1
"RUMHYD_00162"	19034.1078548868	-1.90966999696947	0.631776058195151	-0.648441788281452	0.516699249727412	1
"RUMHYD_00163"	21891.1975039462	-2.19353036009885	0.599002570140714	-1.15780865503787	0.246942130577103	1
"RUMHYD_00164"	29707.2514031711	-1.99514831104984	0.536474730430821	-0.922966699013405	0.356024559637566	1
"RUMHYD_00165"	21562.6321350207	-2.36015238963555	0.541099609649113	-1.58963779366488	0.11191647290672	0.601396486290702
"RUMHYD_00166"	38138.2025702663	-2.35526382178803	0.539020603859928	-1.58669968395175	0.11258067796351	0.602450143549776
"RUMHYD_00167"	58160.4327204808	-2.46605954806432	0.542323463760604	-1.7813345957142	0.0748578059881655	0.448197767073359
"RUMHYD_00168"	290.424282368978	-1.35100565337779	0.645458702279204	0	1	1
"RUMHYD_00169"	1517.86467102504	-2.33576447445974	0.612400743507774	-1.36473458486115	0.172336485400061	0.805554275036015
"RUMHYD_00170"	794.256951415083	-2.55140480196097	0.657256666299067	-1.59968678276222	0.109668085446819	0.594308627310237
"RUMHYD_00171"	2973.4959384331	-1.20994458207958	0.485197618696918	0	1	1
"RUMHYD_00172"	5954.78946242684	-2.44281563158905	0.41258078088221	-2.28516614267163	0.0223030876422817	0.181206591639872
"RUMHYD_00173"	668.075111013776	-2.36180827499477	0.625791951439355	-1.37714822476154	0.168466425493947	0.793598697651037
"RUMHYD_00174"	11537.7847632434	-2.03067012227204	0.453261582095995	-1.1707811630937	0.241686751300059	1
"RUMHYD_00175"	1316.36480011438	-3.03127907300242	0.430837695499459	-3.55419010220833	0.000379145048572749	0.00738355666756621
"RUMHYD_00176"	1610.33210763956	-2.78740880170576	0.406676900195133	-3.16567968598175	0.0015472106783331	0.0217299700473697
"RUMHYD_00177"	120.4014926257	-0.544405133987467	0.611623952654669	0	1	1
"RUMHYD_00178"	236.494926329377	-0.540789766262739	0.629444719691057	0	1	1
"RUMHYD_00179"	2715.09132028519	-1.46489728746198	0.529539907561373	0	1	1
"RUMHYD_00180"	392.88500749989	-1.62391062856932	0.603797380834698	-0.205218890479487	0.83740111106106	1
"RUMHYD_00181"	7.84026217696584	0.986844139016515	2.047510821404	0	1	1
"RUMHYD_00182"	625.09623125509	0.585974100287203	0.535966556718267	0	1	1
"RUMHYD_00183"	633.240548445426	-0.832501471467452	0.48884072267545	0	1	1
"RUMHYD_00184"	446.475708072571	-1.21837026372937	0.513072020483016	0	1	1
"RUMHYD_00185"	490.975315802614	0.44160980516107	0.569358818589227	0	1	1
"RUMHYD_00186"	247.352482088025	-1.24919637678731	0.579046810177084	0	1	1
"RUMHYD_00187"	1774.86863099321	-0.0171792026072466	0.537095565179581	0	1	1
"RUMHYD_00188"	93.1503109905014	0.024659401688174	0.695179376439733	0	1	1
"RUMHYD_00189"	4690.90747478903	-1.88115446890589	0.516922430191929	-0.737353317719971	0.460907516224311	1
"RUMHYD_00190"	141.372313127814	1.80056285415301	0.555213294632839	0.541346644719251	0.5882686756165	1
"RUMHYD_00191"	1364.93509584394	-1.52249266827269	0.565349613086416	-0.0397854137546719	0.968264205162088	1
"RUMHYD_00192"	715.204322301882	-1.26162133052133	0.641822517051482	0	1	1
"RUMHYD_00193"	318.151995784311	-2.27429449424533	0.718252805441062	-1.07802501901799	0.281022591072105	1
"RUMHYD_00194"	10.1130041079245	-0.372848704869782	1.53581077214238	0	1	1
"RUMHYD_00195"	590.285131744326	1.52882947671005	0.482567811694948	0.0597418145416453	0.952361268002868	1
"RUMHYD_00196"	117.806791296032	1.80074166683141	0.639891240315741	0.469988722900806	0.638363074517318	1
"RUMHYD_00197"	486.620253460765	-0.250878961703993	0.497194129879799	0	1	1
"RUMHYD_00198"	607.162951842989	0.271404777692984	0.503456348904227	0	1	1
"RUMHYD_00199"	475.847142365141	0.212324583948056	0.446767590782048	0	1	1
"RUMHYD_00200"	1671.63691253255	-0.0900442875726907	0.391910904997874	0	1	1
"RUMHYD_00201"	1275.95033188541	-0.274743105259864	0.421351099982854	0	1	1
"RUMHYD_00202"	293.696824428297	1.40306450143079	0.543115474060319	0	1	1
"RUMHYD_00203"	683.637961552266	-0.639876392585598	0.409954407214396	0	1	1
"RUMHYD_00204"	693.702584779977	0.758494147863705	0.442609823476855	0	1	1
"RUMHYD_00205"	308.3752007523	-0.38418872542237	0.534703148150984	0	1	1
"RUMHYD_00206"	383.785682417586	-2.15230276873269	0.578029876123741	-1.12849317254503	0.259111698649278	1
"RUMHYD_00207"	217.84822610337	-1.71002256151343	0.652464696012383	-0.321891073642771	0.747535215795859	1
"RUMHYD_00208"	231.881852564635	-1.95523051280125	0.603547965530171	-0.754257389305191	0.450694683230523	1
"RUMHYD_00209"	383.969527774552	-1.46730556737382	0.588485724983058	0	1	1
"RUMHYD_00210"	938.790316748098	-1.60853602932625	0.611457823145714	-0.177503705436092	0.859112754932901	1
"RUMHYD_00211"	289.313487847828	0.746846518415088	0.485109205410632	0	1	1
"RUMHYD_00212"	75.4307269929344	0.589921915105898	0.799858846826896	0	1	1
"RUMHYD_00213"	501.233223539476	0.0588858735357624	0.483072579223127	0	1	1
"RUMHYD_00214"	585.548747506253	0.599140559641058	0.485443221851123	0	1	1
"RUMHYD_00215"	2.15548758692884	2.58871008489354	3.294372057629	0.330475752540561	0.741040511086229	1
"RUMHYD_00216"	1447.78290320887	-0.766492315683798	0.481210230888551	0	1	1
"RUMHYD_00217"	246.936165237205	-0.827507441532742	0.547663243045427	0	1	1
"RUMHYD_00218"	873.787409301135	-0.480567890767095	0.463513473503454	0	1	1
"RUMHYD_00219"	3384.40287808523	-1.11493644495358	0.447260918074249	0	1	1
"RUMHYD_00220"	1241.59805641037	-1.04286724533677	0.421947793230228	0	1	1
"RUMHYD_00221"	1511.97299626789	-2.09832026680136	0.488902344133486	-1.22380322774235	0.221026466416485	0.944613110997148
"RUMHYD_00222"	4735.83909630976	-1.19930435728759	0.438640847760049	0	1	1
"RUMHYD_00223"	3759.16852167604	-1.73600115001494	0.489165081988199	-0.482457065528316	0.629481291221082	1
"RUMHYD_00224"	226.348142458605	-1.51758405866344	0.553727364781036	-0.0317558058023554	0.974666790705773	1
"RUMHYD_00226"	747.672027656599	2.07608569316751	0.550802756300395	1.04590197957057	0.295606290316865	1
"RUMHYD_00227"	289.547836203282	2.06953171581198	0.591524169870411	0.962820700862912	0.335637510342899	1
"RUMHYD_00228"	15.0837312562821	8.14224216042589	2.08542783542555	3.18507408772094	0.0014471695343063	0.0206317226438084
"RUMHYD_00229"	707.290825584883	1.41534725356146	0.41794478824494	0	1	1
"RUMHYD_00230"	8.42098048153228	4.0167783732922	2.01821178976898	1.24703382769372	0.212385094267011	0.922288374874446
"RUMHYD_00231"	185.242928491272	-1.57796614439783	0.591254366583584	-0.131865655129677	0.895090554590555	1
"RUMHYD_00232"	177.896770077257	0.524333894971605	0.527240974038252	0	1	1
"RUMHYD_00233"	3326.04668076454	-0.799015836447554	0.419550016328042	0	1	1
"RUMHYD_00234"	275.851152463192	-0.742181960239199	0.526735534849934	0	1	1
"RUMHYD_00235"	718.669652512639	-0.677790545380771	0.48061683042245	0	1	1
"RUMHYD_00236"	200.34924678657	-1.31199049539926	0.52862928052998	0	1	1
"RUMHYD_00237"	6916.51559147616	-0.974275619544039	0.456804158734045	0	1	1
"RUMHYD_00238"	302.669226683718	0.164501076376724	0.517617844955761	0	1	1
"RUMHYD_00239"	315.979728145045	-0.305219733758219	0.45534732420715	0	1	1
"RUMHYD_00240"	104.943770465788	0.598685087029894	0.646169747802882	0	1	1
"RUMHYD_00242"	37.0136373595037	0.101741010947843	0.882411386354425	0	1	1
"RUMHYD_00241"	0.269877781172044	0.207712523334398	3.95583976530203	0	1	1
"RUMHYD_00243"	462.020635741399	-0.829374544770705	0.631923293294575	0	1	1
"RUMHYD_00244"	103.91900143387	1.13747614547098	0.854179429764886	0	1	1
"RUMHYD_00245"	100.078211606929	0.724059746503033	0.937753316148153	0	1	1
"RUMHYD_00246"	31.3178590527212	1.94131201723632	1.39170913887654	0.317100753963982	0.751167152805171	1
"RUMHYD_00247"	1118.28042990041	-0.0501610537542506	0.43896412471253	0	1	1
"RUMHYD_00248"	2009.51827656118	-1.05975631130309	0.434463281739128	0	1	1
"RUMHYD_00249"	1418.75663841441	-0.545249315419486	0.464276630060539	0	1	1
"RUMHYD_00250"	448.478945863626	-0.808364497496997	0.471713425324373	0	1	1
"RUMHYD_00251"	2657.27014046441	-2.37215661370578	0.427038671689106	-2.04233637730293	0.0411181760308122	0.295331690198495
"RUMHYD_00252"	1827.46133819271	-1.57146721204215	0.453750067002046	-0.157503474356136	0.874848069930265	1
"RUMHYD_00253"	544.309642288228	-0.0238046587348554	0.473503035896408	0	1	1
"RUMHYD_00254"	112.62462824047	0.272873345345768	0.755378318088483	0	1	1
"RUMHYD_00255"	168.222541684781	-0.104682016096451	0.633512034618837	0	1	1
"RUMHYD_00256"	138.083635872011	0.846676012511764	0.682296762350835	0	1	1
"RUMHYD_00257"	169.982540799122	-0.82263893600787	0.559334773597162	0	1	1
"RUMHYD_00258"	523.401270452411	-1.58528619332679	0.501223846135421	-0.170155897378725	0.864887534647769	1
"RUMHYD_00259"	10422.9277166013	-1.08867495943612	0.60441165762501	0	1	1
"RUMHYD_00260"	14213.072803578	-1.65800285631376	0.61214444501695	-0.258113681501072	0.796319172947456	1
"RUMHYD_00261"	12355.3078766566	-0.204040039375292	0.474014089089724	0	1	1
"RUMHYD_00262"	1148.61523457	-0.143441729828545	0.439868146711199	0	1	1
"RUMHYD_00263"	0.843276900753835	-1.42772602433394	3.92264038351247	0	1	1
"RUMHYD_00264"	249.5874138548	1.26224229415305	0.538358369245302	0	1	1
"RUMHYD_00265"	498.636550401035	-0.640681276179693	0.492595973170057	0	1	1
"RUMHYD_00266"	2613.56557982215	-0.737925455739838	0.444337431480792	0	1	1
"RUMHYD_00267"	3030.60047764998	-0.904017937421705	0.420958132256286	0	1	1
"RUMHYD_00268"	2945.94619827377	-0.109058735027935	0.472794555544516	0	1	1
"RUMHYD_00269"	12.6900805483966	2.1508054945573	1.86441557494341	0.349066754914367	0.727039194363888	1
"RUMHYD_00270"	136.06891865186	3.02254347794918	0.778914651019521	1.95469872848883	0.0506186402684066	0.343123379534543
"RUMHYD_00271"	1017.01407057542	0.85479181685372	0.464404450120725	0	1	1
"RUMHYD_00272"	877.346500693791	0.153709316485695	0.452060165227364	0	1	1
"RUMHYD_00273"	1215.90872720696	-1.07272653536809	0.434259318994413	0	1	1
"RUMHYD_00274"	44.5466125791919	0.270172208788857	0.803581902660483	0	1	1
"RUMHYD_00275"	9.35122798981041	-0.0238864939658288	1.75740242896002	0	1	1
"RUMHYD_00276"	323.984066684963	0.517443715612187	0.524177537991506	0	1	1
"RUMHYD_00277"	131.992408223013	1.88185040075688	0.684582510276526	0.557785796488772	0.576990662760071	1
"RUMHYD_00278"	292.280042083647	0.475238515817705	0.656911075595049	0	1	1
"RUMHYD_00279"	0.148784488157109	1.07624692686091	3.9958320627284	0	1	1
"RUMHYD_00280"	4249.76299403754	-2.68407052944096	0.557219384152406	-2.12496291966237	0.0335897070752385	0.251789510575895
"RUMHYD_00281"	412.163441997951	-1.03499623259683	0.548766764566405	0	1	1
"RUMHYD_00282"	833.520624604038	-0.798122600459004	0.476441349786206	0	1	1
"RUMHYD_00283"	556.961950456302	0.0669654502835073	0.529955332927947	0	1	1
"RUMHYD_00284"	927.420965927211	-1.11248188615993	0.496850286041669	0	1	1
"RUMHYD_00285"	852.984589042071	-0.462943078327902	0.412765873446921	0	1	1
"RUMHYD_00286"	322.080617991175	0.371692436483574	0.522336983348933	0	1	1
"RUMHYD_00287"	1577.3918147838	-0.563042546092729	0.506703865225243	0	1	1
"RUMHYD_00288"	75.2091710800562	2.43371752474503	0.663319660200756	1.40764337433091	0.159236697031638	0.75767788587598
"RUMHYD_00289"	1075.14609083698	1.39516913739892	0.464783983449983	0	1	1
